combo_name,combo_label,is_baseline,weights_json,min_ret5,avg_ret5,worst_mdd5,avg_sharpe5,ret5_20250101,mdd5_20250101,sharpe5_20250101,ret5_20260101,mdd5_20260101,sharpe5_20260101
backtest_postmarket_w15_institution_hold_w5_buyback_w5_insider_buy,机构持股+回购+高管增持,False,"{""buyback"": 6.2, ""insider_buy"": 6.2, ""institution_hold"": 18.8}",1.2651839239999998,2.84338378,0.20992109601679826,2.697846901627117,4.421583636,0.20992109601679826,2.43875975045339,1.2651839239999998,0.20945361928921297,2.9569340528008436
backtest_postmarket_w15_institution_hold_w5_performance_w5_buyback,机构持股+业绩+回购,False,"{""buyback"": 5.0, ""institution_hold"": 11.2, ""performance"": 5.0}",0.062287708000000004,0.997184655,0.2925183063056437,1.2003955395704193,1.932081602,0.2922065704858235,1.8719929487567768,0.062287708000000004,0.2925183063056437,0.5287981303840621
backtest_postmarket_w15_institution_hold_w5_performance_w5_buyback,机构持股+业绩+回购,False,"{""buyback"": 5.0, ""institution_hold"": 11.2, ""performance"": 6.2}",-0.19639677199999997,0.2609099040000001,0.2500553359282728,-0.21037836729332648,0.7182165800000001,0.2500553359282728,1.1605001144810958,-0.19639677199999997,0.24977408684210217,-1.5812568490677488
backtest_postmarket_w15_institution_hold_w5_performance_w5_buyback,机构持股+业绩+回购,True,"{""buyback"": 5.0, ""institution_hold"": 15.0, ""performance"": 5.0}",1.0098822,2.732207179,0.2344559100701779,2.7877083791116526,4.454532158,0.2344559100701779,2.662363766154705,1.0098822,0.20858660851377828,2.9130529920685997
backtest_postmarket_w15_institution_hold_w5_performance_w5_buyback,机构持股+业绩+回购,False,"{""buyback"": 5.0, ""institution_hold"": 15.0, ""performance"": 6.2}",0.52112033,1.7144656090000001,0.2344559100701779,2.0762482034934004,2.907810888,0.2344559100701779,2.1942265393513787,0.52112033,0.20858660851377828,1.958269867635422
backtest_postmarket_w15_institution_hold_w5_performance_w5_buyback,机构持股+业绩+回购,False,"{""buyback"": 5.0, ""institution_hold"": 18.8, ""performance"": 5.0}",1.3405988760000003,4.438807006,0.2344559100701779,2.999401600029547,7.537015136,0.2344559100701779,2.9349017586238286,1.3405988760000003,0.20947824489219524,3.0639014414352657
backtest_postmarket_w15_institution_hold_w5_performance_w5_buyback,机构持股+业绩+回购,False,"{""buyback"": 5.0, ""institution_hold"": 18.8, ""performance"": 6.2}",1.163930102,3.7320108100000002,0.2344559100701779,2.86937094297432,6.300091518,0.2344559100701779,2.810271432188657,1.163930102,0.20858660851377828,2.9284704537599824
backtest_postmarket_w15_institution_hold_w5_performance_w5_buyback,机构持股+业绩+回购,False,"{""buyback"": 6.2, ""institution_hold"": 11.2, ""performance"": 5.0}",-0.06703008800000008,0.506178925,0.2344559100701779,0.633689519954627,1.079387938,0.2344559100701779,1.7071808564382347,-0.06703008800000008,0.20882297513101172,-0.43980181652898076
backtest_postmarket_w15_institution_hold_w5_performance_w5_buyback,机构持股+业绩+回购,False,"{""buyback"": 6.2, ""institution_hold"": 11.2, ""performance"": 6.2}",-0.07051669199999999,0.6169711069999999,0.2344559100701779,0.6298532068116359,1.3044589059999998,0.2344559100701779,1.7702317224317925,-0.07051669199999999,0.17906961835986082,-0.5105253088085207
backtest_postmarket_w15_institution_hold_w5_performance_w5_buyback,机构持股+业绩+回购,False,"{""buyback"": 6.2, ""institution_hold"": 15.0, ""performance"": 5.0}",0.7730742859999999,2.5122249350000003,0.2344559100701779,2.598881745216227,4.251375584000001,0.2344559100701779,2.6974027020357765,0.7730742859999999,0.20858660851377828,2.500360788396678
backtest_postmarket_w15_institution_hold_w5_performance_w5_buyback,机构持股+业绩+回购,False,"{""buyback"": 6.2, ""institution_hold"": 15.0, ""performance"": 6.2}",0.013600272000000068,1.007371323,0.29721577861277343,1.104002615980031,2.001142374,0.29721577861277343,1.8568088501009443,0.013600272000000068,0.29716196574193043,0.35119638185911733
backtest_postmarket_w15_institution_hold_w5_performance_w5_buyback,机构持股+业绩+回购,False,"{""buyback"": 6.2, ""institution_hold"": 18.8, ""performance"": 5.0}",1.163930102,4.264318536,0.2344559100701779,3.005774702700852,7.36470697,0.2344559100701779,3.083078951641721,1.163930102,0.20858660851377828,2.9284704537599824
backtest_postmarket_w15_institution_hold_w5_performance_w5_buyback,机构持股+业绩+回购,False,"{""buyback"": 6.2, ""institution_hold"": 18.8, ""performance"": 6.2}",1.029505554,3.023446672,0.2344559100701779,2.8534162949335444,5.01738779,0.2344559100701779,2.786737257680514,1.029505554,0.20858660851377828,2.920095332186575
backtest_postmarket_w20_profit_forecast_w5_performance_w5_buyback,盈利预测+业绩+回购,False,"{""buyback"": 5.0, ""performance"": 5.0, ""profit_forecast"": 15.0}",0.8231770800000001,2.641035306,0.29628016203969343,2.7054799239422436,4.458893532,0.29628016203969343,2.6169363185678622,0.8231770800000001,0.16497369225313793,2.794023529316625
backtest_postmarket_w20_profit_forecast_w5_performance_w5_buyback,盈利预测+业绩+回购,True,"{""buyback"": 5.0, ""performance"": 5.0, ""profit_forecast"": 20.0}",0.841706166,3.0512467119999998,0.45906096000773533,2.59245554321706,5.260787258,0.45906096000773533,2.3888220302266494,0.841706166,0.16497369225313793,2.79608905620747
backtest_postmarket_w20_profit_forecast_w5_performance_w5_buyback,盈利预测+业绩+回购,False,"{""buyback"": 5.0, ""performance"": 5.0, ""profit_forecast"": 25.0}",1.429380526,4.156380456,0.45906096000773533,3.144214650533414,6.883380386,0.45906096000773533,2.5897757570627116,1.429380526,0.2196325084303713,3.6986535440041166
backtest_postmarket_w20_profit_forecast_w5_performance_w5_buyback,盈利预测+业绩+回购,False,"{""buyback"": 5.0, ""performance"": 6.2, ""profit_forecast"": 15.0}",0.8231770800000001,2.67637137,0.3775782141087634,2.5872867653697735,4.52956566,0.3775782141087634,2.3805500014229217,0.8231770800000001,0.16497369225313793,2.794023529316625
backtest_postmarket_w20_profit_forecast_w5_performance_w5_buyback,盈利预测+业绩+回购,False,"{""buyback"": 5.0, ""performance"": 6.2, ""profit_forecast"": 20.0}",1.3123081,2.261436517,0.45906096000773533,2.773855254353603,3.210564934,0.45906096000773533,1.9209633950839844,1.3123081,0.2196325084303713,3.626747113623221
backtest_postmarket_w20_profit_forecast_w5_performance_w5_buyback,盈利预测+业绩+回购,False,"{""buyback"": 5.0, ""performance"": 6.2, ""profit_forecast"": 25.0}",1.397745994,3.875273354,0.4644487079224764,3.0973891251225725,6.352800714,0.4644487079224764,2.5126620044945356,1.397745994,0.2196325084303713,3.6821162457506094
backtest_postmarket_w20_profit_forecast_w5_performance_w5_buyback,盈利预测+业绩+回购,False,"{""buyback"": 6.2, ""performance"": 5.0, ""profit_forecast"": 15.0}",0.29822226400000007,2.4046570249999997,0.24308217664645945,2.1989971544783478,4.511091786,0.240125598153371,2.9457768450934263,0.29822226400000007,0.24308217664645945,1.4522174638632688
backtest_postmarket_w20_profit_forecast_w5_performance_w5_buyback,盈利预测+业绩+回购,False,"{""buyback"": 6.2, ""performance"": 5.0, ""profit_forecast"": 20.0}",0.8231770800000001,4.3334602879999995,0.40609929061251904,2.85015259910612,7.843743495999999,0.40609929061251904,2.906281668895615,0.8231770800000001,0.16497369225313793,2.794023529316625
backtest_postmarket_w20_profit_forecast_w5_performance_w5_buyback,盈利预测+业绩+回购,False,"{""buyback"": 6.2, ""performance"": 5.0, ""profit_forecast"": 25.0}",0.841566468,3.529534366,0.4032663104642744,2.734769391470306,6.217502264,0.4032663104642744,2.653479268112453,0.841566468,0.16497369225313793,2.8160595148281593
backtest_postmarket_w20_profit_forecast_w5_performance_w5_buyback,盈利预测+业绩+回购,False,"{""buyback"": 6.2, ""performance"": 6.2, ""profit_forecast"": 15.0}",0.6501167480000001,3.6850842260000003,0.1825257731418778,2.8512551960102765,6.720051704,0.1818711686785149,3.222446596835607,0.6501167480000001,0.1825257731418778,2.480063795184946
backtest_postmarket_w20_profit_forecast_w5_performance_w5_buyback,盈利预测+业绩+回购,False,"{""buyback"": 6.2, ""performance"": 6.2, ""profit_forecast"": 20.0}",0.8231770800000001,2.4479818,0.45906096000773533,2.540395649744262,4.07278652,0.45906096000773533,2.2867677701718994,0.8231770800000001,0.16497369225313793,2.794023529316625
backtest_postmarket_w20_profit_forecast_w5_performance_w5_buyback,盈利预测+业绩+回购,False,"{""buyback"": 6.2, ""performance"": 6.2, ""profit_forecast"": 25.0}",0.841706166,3.0931529319999997,0.45906096000773533,2.594512365092332,5.344599698,0.45906096000773533,2.3929356739771936,0.841706166,0.16497369225313793,2.79608905620747
backtest_postmarket_w20_profit_forecast_w5_performance_w5_insider_buy,盈利预测+业绩+高管增持,False,"{""insider_buy"": 5.0, ""performance"": 5.0, ""profit_forecast"": 15.0}",1.98789532,3.791522865,0.24784149310912232,3.952014727164256,5.5951504100000005,0.24784149310912232,3.028873436344655,1.98789532,0.2196325084303713,4.875156017983857
backtest_postmarket_w20_profit_forecast_w5_performance_w5_insider_buy,盈利预测+业绩+高管增持,True,"{""insider_buy"": 5.0, ""performance"": 5.0, ""profit_forecast"": 20.0}",1.98789532,3.8781119520000003,0.501103881732685,3.7905826655363546,5.768328584000001,0.501103881732685,2.7060093130888525,1.98789532,0.2196325084303713,4.875156017983857
backtest_postmarket_w20_profit_forecast_w5_performance_w5_insider_buy,盈利预测+业绩+高管增持,False,"{""insider_buy"": 5.0, ""performance"": 5.0, ""profit_forecast"": 25.0}",0.9009106039999999,4.719293587,0.501103881732685,3.0972249971357897,8.53767657,0.501103881732685,2.71890888337129,0.9009106039999999,0.17489038171002091,3.4755411109002887
backtest_postmarket_w20_profit_forecast_w5_performance_w5_insider_buy,盈利预测+业绩+高管增持,False,"{""insider_buy"": 5.0, ""performance"": 6.2, ""profit_forecast"": 15.0}",1.98789532,3.8781119520000003,0.501103881732685,3.7905826655363546,5.768328584000001,0.501103881732685,2.7060093130888525,1.98789532,0.2196325084303713,4.875156017983857
backtest_postmarket_w20_profit_forecast_w5_performance_w5_insider_buy,盈利预测+业绩+高管增持,False,"{""insider_buy"": 5.0, ""performance"": 6.2, ""profit_forecast"": 20.0}",1.98789532,8.414016892,0.501103881732685,4.029600980267072,14.840138463999999,0.501103881732685,3.1840459425502874,1.98789532,0.2196325084303713,4.875156017983857
backtest_postmarket_w20_profit_forecast_w5_performance_w5_insider_buy,盈利预测+业绩+高管增持,False,"{""insider_buy"": 5.0, ""performance"": 6.2, ""profit_forecast"": 25.0}",1.98789532,8.414016892,0.501103881732685,4.029600980267072,14.840138463999999,0.501103881732685,3.1840459425502874,1.98789532,0.2196325084303713,4.875156017983857
backtest_postmarket_w20_profit_forecast_w5_performance_w5_insider_buy,盈利预测+业绩+高管增持,False,"{""insider_buy"": 6.2, ""performance"": 5.0, ""profit_forecast"": 15.0}",2.079507618,2.768244483,0.24784149310912232,3.941012132105392,3.456981348,0.24784149310912232,2.607496570634449,2.079507618,0.1741966236526753,5.274527693576336
backtest_postmarket_w20_profit_forecast_w5_performance_w5_insider_buy,盈利预测+业绩+高管增持,False,"{""insider_buy"": 6.2, ""performance"": 5.0, ""profit_forecast"": 20.0}",1.98789532,2.6695676589999997,0.24784149310912232,3.6906880552695984,3.3512399979999996,0.24784149310912232,2.5062200925553397,1.98789532,0.2196325084303713,4.875156017983857
backtest_postmarket_w20_profit_forecast_w5_performance_w5_insider_buy,盈利预测+业绩+高管增持,False,"{""insider_buy"": 6.2, ""performance"": 5.0, ""profit_forecast"": 25.0}",0.9009106039999999,1.6470346829999998,0.24784149310912232,2.8236450441432552,2.3931587619999997,0.24784149310912232,2.1717489773862217,0.9009106039999999,0.17489038171002091,3.4755411109002887
backtest_postmarket_w20_profit_forecast_w5_performance_w5_insider_buy,盈利预测+业绩+高管增持,False,"{""insider_buy"": 6.2, ""performance"": 6.2, ""profit_forecast"": 15.0}",1.98789532,3.791522865,0.24784149310912232,3.952014727164256,5.5951504100000005,0.24784149310912232,3.028873436344655,1.98789532,0.2196325084303713,4.875156017983857
backtest_postmarket_w20_profit_forecast_w5_performance_w5_insider_buy,盈利预测+业绩+高管增持,False,"{""insider_buy"": 6.2, ""performance"": 6.2, ""profit_forecast"": 20.0}",1.98789532,3.497694517,0.24784149310912232,3.885832054103499,5.007493714,0.24784149310912232,2.8965080902231417,1.98789532,0.2196325084303713,4.875156017983857
backtest_postmarket_w20_profit_forecast_w5_performance_w5_insider_buy,盈利预测+业绩+高管增持,False,"{""insider_buy"": 6.2, ""performance"": 6.2, ""profit_forecast"": 25.0}",1.98789532,3.736516237,0.501103881732685,3.763468308812294,5.485137154,0.501103881732685,2.6517805996407313,1.98789532,0.2196325084303713,4.875156017983857
